user,activity,timestamp,x-axis,y-axis,z-axis
1,Upstairs,6.50E+12,-17.05,7.06,3.17
1,Upstairs,6.50E+12,-19.15,8.08,4.71
1,Upstairs,6.50E+12,-9.43,10.61,0.04
1,Upstairs,6.50E+12,-0.89,12.72,6.13
1,Upstairs,6.50E+12,4.48,11.6,7.93
1,Upstairs,6.50E+12,-0.42,-0.34,-1.27
1,Upstairs,6.50E+12,-14.94,4.44,1.61
1,Upstairs,6.50E+12,-19.46,17.27,-2.37
1,Upstairs,6.50E+12,-9.04,2.91,2.72
1,Upstairs,6.50E+12,-5.28,-0.89,0.34
1,Upstairs,6.50E+12,-1.8,-2.07,-3.34
1,Upstairs,6.50E+12,3.3,-2.18,0.27
1,Upstairs,6.50E+12,6.47,-0.08,3.21
1,Upstairs,6.50E+12,1.33,0.89,-2.41
1,Upstairs,6.50E+12,-19.42,17.62,-2.26
1,Upstairs,6.50E+12,-16.59,8.69,2.6
1,Upstairs,6.50E+12,-13.38,8.73,6.55
1,Upstairs,6.50E+12,-7.35,11.45,1.69
1,Upstairs,6.50E+12,-1.88,13.91,3.68
1,Upstairs,6.50E+12,8.69,13.91,3.68
1,Upstairs,6.50E+12,-0.42,1.38,0.34
1,Upstairs,6.50E+12,-15.32,11.26,-2.37
1,Upstairs,6.50E+12,-19.46,11.6,-1.84
1,Upstairs,6.50E+12,-7.82,3.53,10.46
1,Upstairs,6.50E+12,-5.18,1.14,-1.27
1,Upstairs,6.50E+12,0.08,-0.8,-2.37
1,Upstairs,6.50E+12,7.63,-1.08,-1.73
1,Upstairs,6.50E+12,7.67,0.57,1.84
1,Upstairs,6.50E+12,-4.33,4.02,-2.3
1,Upstairs,6.50E+12,-19.61,16.04,2.07
1,Upstairs,6.50E+12,-14.44,6.24,3.38
1,Upstairs,6.50E+12,-13.17,6.17,0.57
1,Upstairs,6.50E+12,-5.24,13.57,3.87
1,Upstairs,6.50E+12,2.3,10.42,7.89
1,Upstairs,6.50E+12,7.74,9.81,-0.42
1,Upstairs,6.50E+12,-6.28,0.65,2.11
1,Upstairs,6.50E+12,-17.35,14.82,-4.44
1,Upstairs,6.51E+12,-16.59,8.5,0.99
1,Upstairs,6.51E+12,-6.32,2.56,4.75
1,Upstairs,6.51E+12,-4.86,-0.57,-0.99
1,Upstairs,6.51E+12,-0.61,-1.33,-2.26
1,Upstairs,6.51E+12,8.39,-2.37,1.73
1,Upstairs,6.51E+12,4.79,1.84,-0.19
1,Upstairs,6.51E+12,-10.11,9.92,-4.59
1,Upstairs,6.51E+12,-19.61,14.37,4.9
1,Upstairs,6.51E+12,-13.44,4.6,3.45
1,Upstairs,6.51E+12,-12.45,5.75,-0.99
1,Upstairs,6.51E+12,-6.7,13.06,5.67
1,Upstairs,6.51E+12,3.06,10.92,3.91
1,Upstairs,6.51E+12,9.3,9.51,1.18
1,Upstairs,6.51E+12,-5.63,3.11,-0.53
1,Upstairs,6.51E+12,-18.5,16.51,-3.3
1,Upstairs,6.51E+12,-16.51,5.48,-0.65
1,Upstairs,6.51E+12,-7.08,5.56,6.44
1,Upstairs,6.51E+12,-5.13,-0.27,0.57
1,Upstairs,6.51E+12,-0.53,-1.12,-4.52
1,Upstairs,6.51E+12,9.15,-2.45,5.6
1,Upstairs,6.51E+12,4.25,2.07,-0.89
1,Upstairs,6.51E+12,-15.94,14.41,0.04
1,Upstairs,6.51E+12,-17.16,10,1.33
1,Upstairs,6.51E+12,-12.91,6.51,2.22
1,Upstairs,6.51E+12,-13.76,7.86,-5.94
1,Upstairs,6.51E+12,-10.99,2.72,3.21
1,Upstairs,6.51E+12,-1.76,7.46,6.24
1,Upstairs,6.51E+12,2.56,9.19,5.01
1,Upstairs,6.51E+12,-0.91,6.97,-2.03
1,Upstairs,6.51E+12,-7.63,6.74,-0.91
1,Upstairs,6.51E+12,-17.27,8.28,-0.27
1,Upstairs,6.51E+12,-17.16,3.79,-2.37
1,Upstairs,6.51E+12,-9.04,1.42,-0.69
1,Upstairs,6.51E+12,-5.6,6.28,3.53
1,Upstairs,6.51E+12,-4.94,3.45,-0.11
1,Upstairs,6.51E+12,-4.37,-2.56,-2.64
1,Upstairs,6.51E+12,-5.63,-2.53,-1.61
1,Upstairs,6.51E+12,-10.15,9.43,9
1,Upstairs,6.51E+12,-11.14,16.47,-5.28
1,Upstairs,6.51E+12,-5.01,2.37,-0.76
1,Upstairs,6.51E+12,-12.07,6.24,-0.5
1,Upstairs,6.51E+12,-7.16,3.34,1.61
1,Upstairs,6.51E+12,-9.28,3.72,1.54
1,Upstairs,6.51E+12,-9.19,2.3,-2.18
1,Upstairs,6.51E+12,-8.16,0.93,-3.11
1,Upstairs,6.51E+12,-9.23,3.57,8.85
1,Upstairs,6.51E+12,-7.97,7.63,0.57
1,Upstairs,6.51E+12,-8.85,8.2,-0.76
1,Upstairs,6.51E+12,-6.55,10.76,7.16
1,Upstairs,6.51E+12,-10.04,11.84,2.53
1,Upstairs,6.51E+12,-8.35,11.37,0.27
1,Upstairs,6.51E+12,-14.6,9,-4.99
1,Upstairs,6.51E+12,-16.7,5.22,-5.52
1,Upstairs,6.51E+12,-9.15,10.92,-5.01
1,Upstairs,6.51E+12,-8.39,7.63,12.18
1,Upstairs,6.51E+12,-8.12,5.86,-6.74
1,Upstairs,6.51E+12,-6.82,-3.49,-1.18
1,Upstairs,6.51E+12,-3.21,6.7,5.56
1,Upstairs,6.51E+12,-3.76,5.94,-0.61
1,Upstairs,6.51E+12,-4.14,0.04,-0.89
1,Upstairs,6.51E+12,-10.8,8.47,-2.91
1,Upstairs,6.51E+12,-12.87,13.1,7.25
1,Upstairs,6.51E+12,1.14,2.6,3.38
1,Upstairs,6.51E+12,-9.53,7.27,-0.11
1,Upstairs,6.51E+12,-12.87,6.85,2.18
1,Upstairs,6.51E+12,-9.3,6.47,2.76
1,Upstairs,6.51E+12,-12.53,9.11,1.73
1,Upstairs,6.51E+12,-9.77,5.86,-4.44
1,Upstairs,6.51E+12,-8.39,9.04,7.82
1,Upstairs,6.51E+12,-0.99,12.18,5.9
1,Upstairs,6.51E+12,-2.91,9.15,1.18
1,Upstairs,6.51E+12,-8.47,10.73,0.53
1,Upstairs,6.51E+12,-19.04,3.53,2.98
1,Upstairs,6.51E+12,-18.62,7.97,-5.94
1,Upstairs,6.51E+12,-10,6.4,2.26
1,Upstairs,6.51E+12,-6.02,1.76,1.12
1,Upstairs,6.51E+12,-2.11,-2.79,-1.95
1,Upstairs,6.51E+12,3.15,-2.83,1.31
1,Upstairs,6.51E+12,4.56,3.06,-2.96
1,Upstairs,6.51E+12,-12.03,11.18,2.34
1,Upstairs,6.51E+12,-15.94,7.82,0.8
1,Upstairs,6.51E+12,-9.49,5.98,4.71
1,Upstairs,6.51E+12,-17.05,7.06,1.57
1,Upstairs,6.51E+12,-17.05,7.06,1.57
1,Upstairs,6.51E+12,-13.53,9.7,-6.66
1,Upstairs,6.51E+12,-10.61,7.7,10.92
1,Upstairs,6.51E+12,-2.45,10.76,5.22
1,Upstairs,6.51E+12,2.3,6.4,-1.31
1,Upstairs,6.51E+12,-0.72,9.66,-1.23
1,Upstairs,6.51E+12,-12.64,6.74,4.99
1,Upstairs,6.51E+12,-19.61,10.34,-1.88
1,Upstairs,6.51E+12,-13.21,7.35,0.38
1,Upstairs,6.51E+12,-9.49,5.63,2.56
1,Upstairs,6.51E+12,-5.98,-2.41,-2.56
1,Upstairs,6.51E+12,0.93,-2.56,-2.03
1,Upstairs,6.51E+12,6.44,-2.37,3.49
1,Upstairs,6.51E+12,1.38,3.99,-3.79
1,Upstairs,6.51E+12,-18.43,15.24,1.42
1,Upstairs,6.51E+12,-15.43,8.66,0.04
1,Upstairs,6.51E+12,-8.43,4.48,4.29
1,Upstairs,6.51E+12,-14.18,6.32,-0.69
1,Upstairs,6.51E+12,-11.88,5.86,-3.26
1,Upstairs,6.51E+12,-8.92,9.15,7.93
1,Upstairs,6.51E+12,-1.5,10.34,3.34
1,Upstairs,6.51E+12,3.6,10.31,0.04
1,Upstairs,6.51E+12,-8.81,10.34,0.69
1,Upstairs,6.51E+12,-19.42,1.46,5.33
1,Upstairs,6.51E+12,-16.7,9.08,-3.87
1,Upstairs,6.51E+12,-11.14,8.5,3.57
1,Upstairs,6.51E+12,-9.89,3.53,1.18
1,Upstairs,6.51E+12,-4.79,-2.6,-1.73
1,Upstairs,6.51E+12,1.12,-3.17,-0.11
1,Upstairs,6.51E+12,2.37,3.68,0.65
1,Upstairs,6.51E+12,-14.56,18.24,-0.69
1,Upstairs,6.51E+12,-2.83,0.38,2.22
1,Upstairs,6.51E+12,-13.53,6.51,2.37
1,Upstairs,6.51E+12,-9.58,5.48,0.72
1,Upstairs,6.51E+12,-13.87,7.5,-1.14
1,Upstairs,6.51E+12,-13.63,8.5,-8.31
1,Upstairs,6.51E+12,-11.5,1.5,6.59
1,Upstairs,6.51E+12,-7.74,8.85,4.86
1,Upstairs,6.51E+12,1.38,8.89,3.02
1,Upstairs,6.51E+12,-5.18,9.3,0.23
1,Upstairs,6.51E+12,-10.08,6.44,0.93
1,Upstairs,6.51E+12,-18.35,-0.99,4.75
1,Upstairs,6.51E+12,-10.84,10.95,-2.37
1,Upstairs,6.51E+12,-10.69,7.08,4.06
1,Upstairs,6.51E+12,-7.5,2.72,-0.53
1,Upstairs,6.51E+12,-3.83,-5.56,-2.91
1,Upstairs,6.51E+12,2.3,-3.79,1.33
1,Upstairs,6.51E+12,-1.53,8.5,-4.63
1,Upstairs,6.51E+12,-8.08,1.69,2.03
1,Upstairs,6.51E+12,-8.08,1.69,2.03
1,Upstairs,6.51E+12,-12.56,6.93,2.56
1,Upstairs,6.51E+12,-11.3,5.13,0
1,Upstairs,6.51E+12,-13.44,7.63,-6.02
1,Upstairs,6.51E+12,-11.99,4.6,-4.06
1,Upstairs,6.51E+12,-10.31,7.59,11.6
1,Upstairs,6.51E+12,-0.38,9.11,2.37
1,Upstairs,6.51E+12,-2.26,9.77,1.18
1,Upstairs,6.51E+12,-8.58,10,-0.95
1,Upstairs,6.51E+12,-19.27,-0.57,7.89
1,Upstairs,6.51E+12,-10.11,8.66,-5.28
1,Upstairs,6.51E+12,-10.38,6.4,6.05
1,Upstairs,6.51E+12,-7.31,5.63,-0.57
1,Upstairs,6.51E+12,-4.21,-2.83,-2.83
1,Upstairs,6.51E+12,0.38,-3.34,-0.61
1,Upstairs,6.51E+12,-1.57,5.33,-1.95
1,Upstairs,6.51E+12,-16.59,14.75,3.17
1,Upstairs,6.51E+12,-1.38,-1.88,4.9
1,Upstairs,6.51E+12,-15.83,8.35,1.57
1,Upstairs,6.51E+12,-8.05,4.79,1.04
1,Upstairs,6.51E+12,-10.76,5.09,-0.38
1,Upstairs,6.51E+12,-14.18,8.62,-8.2
1,Upstairs,6.51E+12,-12.6,0.31,3.83
1,Upstairs,6.51E+12,-9.04,9.11,6.09
1,Upstairs,6.51E+12,-0.46,10.88,3.68
1,Upstairs,6.51E+12,-4.86,7.74,1.23
1,Upstairs,6.51E+12,-8.01,6.66,-3.26
1,Upstairs,6.51E+12,-15.24,4.1,-5.75
1,Upstairs,6.51E+12,-15.51,0.76,0.19
1,Upstairs,6.51E+12,-7.82,1.14,5.63
1,Upstairs,6.51E+12,-5.71,1.69,1.04
1,Upstairs,6.51E+12,-2.49,2.34,-0.27
1,Upstairs,6.51E+12,-5.28,1.65,-3.06
1,Upstairs,6.51E+12,-7.86,-2.03,1.69
1,Upstairs,6.51E+12,-15.98,9.3,3.15
1,Upstairs,6.51E+12,-9.04,10.34,-1.88
1,Upstairs,6.51E+12,-3.68,5.09,-1.57
1,Upstairs,6.51E+12,-13.21,8.28,-0.53
1,Upstairs,6.51E+12,-5.63,3.57,1.12
1,Upstairs,6.51E+12,-6.55,1.54,0.89
1,Upstairs,6.51E+12,-9.96,2.53,-0.27
1,Upstairs,6.51E+12,-10.99,1.92,-2.72
1,Upstairs,6.51E+12,-9.08,1.5,-2.03
1,Upstairs,6.51E+12,-9.53,1.46,2.45
1,Upstairs,6.51E+12,-8.96,4.33,-0.11
1,Upstairs,6.51E+12,-8.85,9.72,4.9
1,Upstairs,6.51E+12,-10.72,9.92,0.46
1,Upstairs,6.51E+12,-7.97,12.53,1.27
1,Upstairs,6.51E+12,-6.51,11.11,1.73
1,Upstairs,6.51E+12,-15.17,7.63,-4.63
1,Upstairs,6.51E+12,-15.09,3.91,-5.24
1,Upstairs,6.51E+12,-9.77,9.62,-0.99
1,Upstairs,6.51E+12,-11.99,9.62,5.22
1,Upstairs,6.51E+12,-10.04,1.14,-6.24
1,Upstairs,6.51E+12,-6.4,-1.46,0.38
1,Upstairs,6.51E+12,-3.83,4.6,3.83
1,Upstairs,6.51E+12,-2.45,8.2,3.6
1,Upstairs,6.51E+12,-2.49,1.18,-0.72
1,Upstairs,6.51E+12,-6.78,-2.34,-0.76
1,Upstairs,6.51E+12,-17.39,15.51,3.02
1,Upstairs,6.51E+12,-0.61,4.1,4.4
1,Upstairs,6.51E+12,-10.23,5.9,0.34
1,Upstairs,6.51E+12,-8.2,4.21,2.3
1,Upstairs,6.51E+12,-6.66,5.75,1.88
1,Upstairs,6.51E+12,-6.28,6.85,3.41
1,Upstairs,6.51E+12,-8.39,7.7,3.64
1,Upstairs,6.51E+12,-13.57,7.7,-5.41
1,Upstairs,6.51E+12,-13.44,5.13,-1.14
1,Upstairs,6.52E+12,-10.27,11.92,8.81
1,Upstairs,6.52E+12,-2.91,9.66,2.49
1,Upstairs,6.52E+12,-4.33,8.96,4.1
1,Upstairs,6.52E+12,-7.65,5.9,-0.15
1,Upstairs,6.52E+12,-10.8,3.99,1.33
1,Upstairs,6.52E+12,-16.63,10.76,-1.76
1,Upstairs,6.52E+12,-16.51,10.5,2.56
1,Upstairs,6.52E+12,-8.31,2.64,0.65
1,Upstairs,6.52E+12,-5.01,-3.57,-3.87
1,Upstairs,6.52E+12,1.61,-3.87,-1.23
1,Upstairs,6.52E+12,6.7,-1.73,2.26
1,Upstairs,6.52E+12,0.84,5.37,-4.02
1,Upstairs,6.52E+12,-18.39,16.17,-1.14
1,Upstairs,6.52E+12,-14.94,7.67,1.04
1,Upstairs,6.52E+12,-17.92,5.18,10.23
1,Upstairs,6.52E+12,-15.05,6.82,-2.14
1,Upstairs,6.52E+12,-9.38,7.74,-5.75
1,Upstairs,6.52E+12,-4.86,8.16,10.57
1,Upstairs,6.52E+12,1.38,9.11,3.95
1,Upstairs,6.52E+12,3.21,10,-2.3
1,Upstairs,6.52E+12,-4.44,3.49,0.42
1,Upstairs,6.52E+12,-18.92,13.82,1.04
1,Upstairs,6.52E+12,-17.27,7.74,-2.11
1,Upstairs,6.52E+12,-8.5,5.05,3.95
1,Upstairs,6.52E+12,-6.32,-1.76,-0.27
1,Upstairs,6.52E+12,-0.38,-1.53,-4.14
1,Upstairs,6.52E+12,7.35,-2.64,4.06
1,Upstairs,6.52E+12,4.86,2.26,-0.27
1,Upstairs,6.52E+12,-8.2,8.5,-0.76
1,Upstairs,6.52E+12,-19.57,11.56,3.15
1,Upstairs,6.52E+12,-13.67,5.22,2.53
1,Upstairs,6.52E+12,-15.89,5.22,-2.37
1,Upstairs,6.52E+12,-12.68,5.67,2.3
1,Upstairs,6.52E+12,-4.1,12.37,9.72
1,Upstairs,6.52E+12,3.79,8.77,0.38
1,Upstairs,6.52E+12,5.75,5.6,-0.72
1,Upstairs,6.52E+12,-8.58,5.75,3.6
1,Upstairs,6.52E+12,-19.61,17.58,-3.6
1,Upstairs,6.52E+12,-11.92,2.22,3.83
1,Upstairs,6.52E+12,-6.82,0.19,1.54
1,Upstairs,6.52E+12,-3.41,-2.56,-1.57
1,Upstairs,6.52E+12,1.54,-1.23,0.08
1,Upstairs,6.52E+12,7.89,2.53,4.25
1,Upstairs,6.52E+12,-0.91,9.23,-0.84
1,Upstairs,6.52E+12,-19.27,12.49,0.72
1,Upstairs,6.52E+12,-19.57,5.75,2.03
1,Upstairs,6.52E+12,-17.5,2.72,1.23
1,Upstairs,6.52E+12,-11.41,6.85,-3.36
1,Upstairs,6.52E+12,-7.7,16.04,8.66
1,Upstairs,6.52E+12,2.87,12.34,5.33
1,Upstairs,6.52E+12,6.36,8.58,-0.08
1,Upstairs,6.52E+12,-5.13,1.88,-3.06
1,Upstairs,6.52E+12,-19.46,10.12,1.46
1,Upstairs,6.52E+12,-16.02,9.04,-0.57
1,Upstairs,6.52E+12,-6.36,8.81,3.99
1,Upstairs,6.52E+12,-6.89,0.04,0.23
1,Upstairs,6.52E+12,-2.91,-2.79,-2.83
1,Upstairs,6.52E+12,5.24,-3.15,1.27
1,Upstairs,6.52E+12,6.44,1.95,-0.38
1,Upstairs,6.52E+12,-5.82,7.35,-0.08
1,Upstairs,6.52E+12,-19.61,13.99,3.72
1,Upstairs,6.52E+12,-14.79,6.47,1.95
1,Upstairs,6.52E+12,-16.51,7.25,2.53
1,Upstairs,6.52E+12,-13.1,5.37,-3.68
1,Upstairs,6.52E+12,-5.63,10.76,6.82
1,Upstairs,6.52E+12,2.26,10.19,4.63
1,Upstairs,6.52E+12,5.13,9.51,-0.42
1,Upstairs,6.52E+12,-2.64,3.21,-0.84
1,Upstairs,6.52E+12,-16.63,11.3,2.07
1,Upstairs,6.52E+12,-19.04,8.85,-2.14
1,Upstairs,6.52E+12,-9.47,6.36,3.64
1,Upstairs,6.52E+12,-8.01,1.8,1.27
1,Upstairs,6.52E+12,-3.68,-1.53,-1.95
1,Upstairs,6.52E+12,2.18,-1.31,0.08
1,Upstairs,6.52E+12,8.01,4.9,-1.88
1,Upstairs,6.52E+12,-3.02,6.47,0.08
1,Upstairs,6.52E+12,-19.27,14.25,1.69
1,Upstairs,6.52E+12,-12.56,3.21,4.86
1,Upstairs,6.52E+12,-14.63,6.02,1.84
1,Upstairs,6.52E+12,-12.6,8.08,-8.62
1,Upstairs,6.52E+12,-7.01,5.24,7.67
1,Upstairs,6.52E+12,-0.91,6.55,1.5
1,Upstairs,6.52E+12,-3.53,8.96,3.3
1,Upstairs,6.52E+12,-2.83,9.96,-0.65
1,Upstairs,6.52E+12,-10.99,7.59,0.65
1,Upstairs,6.52E+12,-19.5,4.48,-4.52
1,Upstairs,6.52E+12,-11.99,-0.65,-0.08
1,Upstairs,6.52E+12,-6.09,2.53,0.76
1,Upstairs,6.52E+12,-4.67,6.51,2.98
1,Upstairs,6.52E+12,-4.52,2.22,-1.08
1,Upstairs,6.52E+12,-7.59,-1.84,-0.57
1,Upstairs,6.52E+12,-7.27,-3.21,3.91
1,Upstairs,6.52E+12,-12.37,7.82,12.22
1,Upstairs,6.52E+12,-13.06,15.64,-5.01
1,Upstairs,6.52E+12,-4.82,4.4,-0.34
1,Upstairs,6.52E+12,-10.88,4.71,-1.31
1,Upstairs,6.52E+12,-8.31,4.67,0.95
1,Upstairs,6.52E+12,-6.89,0.84,3.34
1,Upstairs,6.52E+12,-11.11,2.11,2.96
1,Upstairs,6.52E+12,-7.4,5.24,-0.57
1,Upstairs,6.52E+12,-5.82,5.43,-2.87
1,Upstairs,6.52E+12,-7.31,5.09,-1.08
1,Upstairs,6.52E+12,-9.72,3.79,-0.38
1,Upstairs,6.52E+12,-8.12,1.5,-1.27
1,Upstairs,6.52E+12,-9.23,1.04,1.23
1,Upstairs,6.52E+12,-11.22,5.43,2.15
1,Upstairs,6.52E+12,-8.81,14.86,5.75
1,Upstairs,6.52E+12,-7.97,11.14,-1.84
1,Upstairs,6.52E+12,-9.15,9.58,0.23
1,Upstairs,6.52E+12,-13.06,7.74,-4.06
1,Upstairs,6.52E+12,-12.79,5.28,-5.6
1,Upstairs,6.52E+12,-10.65,8.43,-0.23
1,Upstairs,6.52E+12,-11.14,5.71,4.02
1,Upstairs,6.52E+12,-8.62,2.79,-3.45
1,Upstairs,6.52E+12,-6.47,0.27,-0.23
1,Upstairs,6.52E+12,-2.45,6.93,5.71
1,Upstairs,6.52E+12,-2.72,6.4,0.61
1,Upstairs,6.52E+12,-4.33,8.89,1.61
1,Upstairs,6.52E+12,-15.36,-4.1,1.73
1,Upstairs,6.52E+12,-9.11,7.7,-2.34
1,Upstairs,6.52E+12,-13.14,11.41,8.12
1,Upstairs,6.52E+12,-6.89,4.9,1.65
1,Upstairs,6.52E+12,-4.9,3.57,-0.57
1,Upstairs,6.52E+12,-8.31,6.89,-0.3
1,Upstairs,6.52E+12,-6.4,7.82,4.63
1,Upstairs,6.52E+12,-7.35,5.94,3.3
1,Upstairs,6.52E+12,-13.59,6.74,-1.69
1,Upstairs,6.52E+12,-11.22,7.01,-4.94
1,Upstairs,6.52E+12,-9.23,10.12,9.89
1,Upstairs,6.52E+12,-1.84,9.85,4.52
1,Upstairs,6.52E+12,-1.92,9.28,0.31
1,Upstairs,6.52E+12,-5.09,12.15,-0.46
1,Upstairs,6.52E+12,-17.67,5.13,6.66
1,Upstairs,6.52E+12,-19.61,10.23,-4.94
1,Upstairs,6.52E+12,-14.4,8.89,2.37
1,Upstairs,6.52E+12,-8.62,3.02,1.04
1,Upstairs,6.52E+12,-5.33,-2.6,-2.41
1,Upstairs,6.52E+12,2.68,-3.83,-2.07
1,Upstairs,6.52E+12,11.96,1.18,4.63
1,Upstairs,6.52E+12,-0.76,7.59,-3.87
1,Upstairs,6.52E+12,-18.5,13.87,4.79
1,Upstairs,6.52E+12,-11.11,4.52,3.15
1,Upstairs,6.52E+12,-12.3,6.4,0.8
1,Upstairs,6.52E+12,-15.6,6.24,-1.18
1,Upstairs,6.52E+12,-15.28,6.59,-1.8
1,Upstairs,6.52E+12,-10.34,9.58,7.06
1,Upstairs,6.52E+12,-1.04,14.1,3.95
1,Upstairs,6.52E+12,6.09,7.5,2.37
1,Upstairs,6.52E+12,-1.38,5.71,-1.27
1,Upstairs,6.52E+12,-17.88,5.28,3.53
1,Upstairs,6.52E+12,-18.58,12.68,-1.88
1,Upstairs,6.52E+12,-8.92,9.51,3.02
1,Upstairs,6.52E+12,-7.89,4.63,1.31
1,Upstairs,6.52E+12,-5.28,-3.83,-2.98
1,Upstairs,6.52E+12,2.68,-3.76,-3.36
1,Upstairs,6.52E+12,7.5,-3.98,4.52
1,Upstairs,6.52E+12,-2.37,6.51,-4.44
1,Upstairs,6.52E+12,-19.19,13.21,4.44
1,Upstairs,6.52E+12,-14.14,4.4,1.27
1,Upstairs,6.52E+12,-18.58,6.44,3.38
1,Upstairs,6.52E+12,-14.4,5.71,-0.69
1,Upstairs,6.52E+12,-9.43,9.51,-0.08
1,Upstairs,6.52E+12,0.27,14.14,6.93
1,Upstairs,6.52E+12,5.28,12.37,3.76
1,Upstairs,6.52E+12,-2.3,2.72,-2.45
1,Upstairs,6.52E+12,-17.46,10.8,0.95
1,Upstairs,6.52E+12,-19.23,8.43,-4.14
1,Upstairs,6.52E+12,-10.46,2.22,2.3
1,Upstairs,6.52E+12,-6.55,-3.45,1.27
1,Upstairs,6.52E+12,-0.5,-2.6,-2.07
1,Upstairs,6.52E+12,8.96,-2.6,4.63
1,Upstairs,6.52E+12,4.75,1.88,0.19
1,Upstairs,6.52E+12,-4.9,3.68,-5.37
1,Upstairs,6.52E+12,-19.61,13.76,7.67
1,Upstairs,6.52E+12,-14.67,5.48,1.5
1,Upstairs,6.52E+12,-12.49,3.41,3.87
1,Upstairs,6.52E+12,-5.67,11.75,4.86
1,Upstairs,6.52E+12,-0.3,13.8,0.95
1,Upstairs,6.52E+12,7.63,9.81,5.13
1,Upstairs,6.52E+12,-11.6,1.54,3.11
1,Upstairs,6.52E+12,-19.61,15.51,-7.89
1,Upstairs,6.52E+12,-19.61,15.51,-7.89
1,Upstairs,6.52E+12,-12.41,2.6,3.76
1,Upstairs,6.52E+12,-4.14,-1.18,1.14
1,Upstairs,6.52E+12,0.95,-0.95,-2.03
1,Upstairs,6.52E+12,10.95,-0.99,4.37
1,Upstairs,6.52E+12,5.67,1.42,-1.23
1,Upstairs,6.52E+12,-12.83,11.8,-5.33
1,Upstairs,6.52E+12,-19.15,9.34,7.16
1,Upstairs,6.52E+12,-14.9,0.99,6.74
1,Upstairs,6.52E+12,-12.41,6.55,-4.71
1,Upstairs,6.52E+12,-5.56,10.99,5.24
1,Upstairs,6.52E+12,0.65,11.73,6.17
1,Upstairs,6.52E+12,6.28,11.41,1.42
1,Upstairs,6.52E+12,-5.94,2.76,-1.27
1,Upstairs,6.52E+12,-19.27,15.94,-2.56
1,Upstairs,6.52E+12,-15.43,3.41,2.76
1,Upstairs,6.52E+12,-5.48,4.4,4.33
1,Upstairs,6.52E+12,-4.21,-1.65,-1.38
1,Upstairs,6.52E+12,-0.11,-1.8,-1.76
1,Upstairs,6.52E+12,7.86,-1.27,-0.3
1,Upstairs,6.53E+12,6.74,1.04,-0.95
1,Upstairs,6.53E+12,-15.05,14.1,-8.08
1,Upstairs,6.53E+12,-18.58,10.19,3.26
1,Upstairs,6.53E+12,-12.22,2.3,8.43
1,Upstairs,6.53E+12,-14.48,4.94,2.26
1,Upstairs,6.53E+12,-8.08,5.98,-3.83
1,Upstairs,6.53E+12,-0.15,5.83,5.05
1,Upstairs,6.53E+12,-1.99,8.73,3.83
1,Upstairs,6.53E+12,-2.26,5.56,-1.69
1,Upstairs,6.53E+12,-7.55,4.67,-2.14
1,Upstairs,6.53E+12,-18.16,7.5,-2.37
1,Upstairs,6.53E+12,-16.28,2.53,-0.27
1,Upstairs,6.53E+12,-8.08,0.72,0.93
1,Upstairs,6.53E+12,-6.24,4.02,2.26
1,Upstairs,6.53E+12,-4.37,3.3,-0.34
1,Upstairs,6.53E+12,-4.29,0.31,-1.95
1,Upstairs,6.53E+12,-7.04,-1.14,-0.46
1,Upstairs,6.53E+12,-9.47,0.95,6.09
1,Upstairs,6.53E+12,-12.72,10.34,3.26
1,Upstairs,6.53E+12,-6.82,8.31,-2.14
1,Upstairs,6.53E+12,-13.44,7.31,-1.99
1,Upstairs,6.53E+12,-7.7,2.79,-0.95
1,Upstairs,6.53E+12,-4.4,1.31,0.27
1,Upstairs,6.53E+12,-9.49,3.79,2.22
1,Upstairs,6.53E+12,-10.15,3.64,-0.91
1,Upstairs,6.53E+12,-8.5,2.87,-2.14
1,Upstairs,6.53E+12,-7.7,2.03,-0.69
1,Upstairs,6.53E+12,-9.81,-0.23,0.08
1,Upstairs,6.53E+12,-9.81,1.73,-0.15
1,Upstairs,6.53E+12,-9.72,6.05,0.95
1,Upstairs,6.53E+12,-9.89,12.37,4.21
1,Upstairs,6.53E+12,-9.62,11.26,1.12
1,Upstairs,6.53E+12,-8.35,8.35,0.15
1,Upstairs,6.53E+12,-13.29,8.12,-2.22
1,Upstairs,6.53E+12,-13.29,5.75,-8.05
1,Upstairs,6.53E+12,-8.73,10.95,-3.45
1,Upstairs,6.53E+12,-13.1,8.81,6.59
1,Upstairs,6.53E+12,-10.38,3.17,-6.17
1,Upstairs,6.53E+12,-8.39,-1.23,0.08
1,Upstairs,6.53E+12,-4.21,3.17,4.21
1,Upstairs,6.53E+12,0,4.86,1.88
1,Upstairs,6.53E+12,-2.07,5.98,-1.18
1,Upstairs,6.53E+12,-5.48,0.04,5.6
1,Upstairs,6.53E+12,-19.19,12.76,-2.37
1,Upstairs,6.53E+12,-0.46,3.49,3.83
1,Upstairs,6.53E+12,-7.59,8.69,1.84
1,Upstairs,6.53E+12,-14.86,4.25,0.65
1,Upstairs,6.53E+12,-16.97,4.63,-0.89
1,Upstairs,6.53E+12,-17.24,10.76,0.93
1,Upstairs,6.53E+12,-8.43,13.76,4.94
1,Upstairs,6.53E+12,-2.26,8.62,6.32
1,Upstairs,6.53E+12,0.53,7.93,5.79
1,Upstairs,6.53E+12,3.41,10.69,-0.46
1,Upstairs,6.53E+12,-5.6,2.91,1.18
